car_ID,symboling,CarName,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,CarBrand_alfa-romero,CarBrand_audi,CarBrand_bmw,CarBrand_buick,CarBrand_chevrolet,CarBrand_dodge,CarBrand_honda,CarBrand_isuzu,CarBrand_jaguar,CarBrand_mazda,CarBrand_mercury,CarBrand_mitsubishi,CarBrand_nissan,CarBrand_peugeot,CarBrand_plymouth,CarBrand_porsche,CarBrand_renault,CarBrand_saab,CarBrand_subaru,CarBrand_toyota,CarBrand_volkswagen,CarBrand_volvo,fueltype_diesel,fueltype_gas,aspiration_std,aspiration_turbo,doornumber_four,doornumber_two,carbody_convertible,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_4wd,drivewheel_fwd,drivewheel_rwd,enginelocation_front,enginelocation_rear,enginetype_dohc,enginetype_dohcv,enginetype_l,enginetype_ohc,enginetype_ohcf,enginetype_ohcv,enginetype_rotor,cylindernumber_eight,cylindernumber_five,cylindernumber_four,cylindernumber_six,cylindernumber_three,cylindernumber_twelve,cylindernumber_two,fuelsystem_1bbl,fuelsystem_2bbl,fuelsystem_4bbl,fuelsystem_idi,fuelsystem_mfi,fuelsystem_mpfi,fuelsystem_spdi,fuelsystem_spfi
153,0.6000000000000001,toyota corolla 1200,0.31379310344827616,0.26268656716417915,0.27500000000000036,0.5583333333333331,0.20442203258339797,0.17919075144508667,0.3642857142857141,0.37016574585635365,0.1333333333333333,0.08805031446540879,0.3513513513513513,0.72,0.6470588235294118,0.04293324976496396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
154,0.4,toyota corona hardtop,0.31379310344827616,0.4268656716417909,0.27500000000000036,0.9416666666666669,0.30721489526764933,0.17919075144508667,0.3642857142857141,0.37016574585635365,0.1333333333333333,0.08805031446540879,0.3513513513513513,0.72,0.6176470588235293,0.05640864932623002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
155,0.4,toyota corolla 1600 (sw),0.31379310344827616,0.4268656716417909,0.27500000000000036,0.9416666666666669,0.3110938712179985,0.17919075144508667,0.3642857142857141,0.37016574585635365,0.1333333333333333,0.08805031446540879,0.3513513513513513,0.56,0.47058823529411764,0.08712002507051081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
156,0.4,toyota carina,0.31379310344827616,0.4268656716417909,0.27500000000000036,0.9416666666666669,0.6291698991466252,0.17919075144508667,0.3642857142857141,0.37016574585635365,0.1333333333333333,0.08805031446540879,0.3513513513513513,0.56,0.47058823529411764,0.11469758696333437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
157,0.4,toyota mark ii,0.31379310344827616,0.37611940298507474,0.3416666666666677,0.4333333333333331,0.2300232738557021,0.21387283236994215,0.4642857142857142,0.37016574585635365,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6799999999999999,0.6176470588235293,0.057035412096521465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
158,0.4,toyota corolla 1200,0.31379310344827616,0.37611940298507474,0.3416666666666677,0.4166666666666665,0.24088440651667964,0.21387283236994215,0.4642857142857142,0.37016574585635365,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6799999999999999,0.6176470588235293,0.06518332811031025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
159,0.4,toyota corona,0.31379310344827616,0.37611940298507474,0.3416666666666677,0.4333333333333331,0.3052754072924748,0.2832369942196532,0.5214285714285716,0.5469613259668509,0.1333333333333333,0.05031446540880502,0.18918918918918903,0.8400000000000001,0.5882352941176471,0.08712002507051081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
160,0.4,toyota corolla,0.31379310344827616,0.37611940298507474,0.3416666666666677,0.4166666666666665,0.3052754072924748,0.2832369942196532,0.5214285714285716,0.5469613259668509,0.1333333333333333,0.05031446540880502,0.18918918918918903,1.0,0.9117647058823529,0.08367282983390786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
161,0.4,toyota corona,0.31379310344827616,0.37611940298507474,0.3416666666666677,0.4333333333333331,0.23506594259115587,0.21387283236994215,0.4642857142857142,0.37016574585635365,0.1333333333333333,0.1383647798742138,0.3513513513513513,1.0,0.9117647058823529,0.08210592290817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
162,0.4,toyota corolla,0.31379310344827616,0.37611940298507474,0.3416666666666677,0.4166666666666665,0.24592707525213342,0.21387283236994215,0.4642857142857142,0.37016574585635365,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6000000000000001,0.5294117647058824,0.10153556878721404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
163,0.4,toyota mark ii,0.31379310344827616,0.37611940298507474,0.3416666666666677,0.4166666666666665,0.2529092319627618,0.21387283236994215,0.4642857142857142,0.37016574585635365,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6000000000000001,0.5294117647058824,0.12973989345032905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
164,0.6000000000000001,toyota corolla liftback,0.27241379310344804,0.4119402985074627,0.30833333333333357,0.3999999999999999,0.26415826221877425,0.21387283236994215,0.4642857142857142,0.37016574585635365,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6399999999999999,0.5294117647058824,0.09213412723284237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
165,0.6000000000000001,toyota corona,0.27241379310344804,0.4119402985074627,0.30833333333333357,0.3999999999999999,0.2777346780449961,0.21387283236994215,0.4642857142857142,0.37016574585635365,0.1333333333333333,0.1383647798742138,0.3513513513513513,0.6399999999999999,0.5294117647058824,0.09777499216546537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
166,0.6000000000000001,toyota celica gt liftback,0.27241379310344804,0.4119402985074627,0.30833333333333357,0.3999999999999999,0.3013964313421257,0.21387283236994215,0.5000000000000002,0.3977900552486189,0.16000000000000003,0.4025157232704403,0.5675675675675675,0.52,0.38235294117647056,0.13099341899091194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
167,0.6000000000000001,toyota corolla tercel,0.27241379310344804,0.4119402985074627,0.30833333333333357,0.3999999999999999,0.3149728471683475,0.21387283236994215,0.5000000000000002,0.3977900552486189,0.16000000000000003,0.4025157232704403,0.5675675675675675,0.52,0.38235294117647056,0.13851457223440927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
168,0.8,toyota corona liftback,0.4068965517241381,0.5238805970149252,0.44166666666666643,0.3500000000000001,0.4080682699767262,0.49132947976878605,0.7714285714285716,0.6298342541436466,0.15333333333333332,0.4276729559748428,0.3513513513513513,0.43999999999999995,0.4117647058823529,0.10438733939204009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
169,0.8,toyota corolla,0.4068965517241381,0.5238805970149252,0.44166666666666643,0.3500000000000001,0.40651667959658644,0.49132947976878605,0.7714285714285716,0.6298342541436466,0.15333333333333332,0.4276729559748428,0.3513513513513513,0.43999999999999995,0.4117647058823529,0.14167972422438108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
170,0.8,toyota starlet,0.4068965517241381,0.5238805970149252,0.44166666666666643,0.3500000000000001,0.4123351435221102,0.49132947976878605,0.7714285714285716,0.6298342541436466,0.15333333333333332,0.4276729559748428,0.3513513513513513,0.43999999999999995,0.4117647058823529,0.15264807270448133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
171,0.8,toyota tercel,0.4068965517241381,0.5238805970149252,0.44166666666666643,0.3500000000000001,0.4619860356865788,0.49132947976878605,0.7714285714285716,0.6298342541436466,0.15333333333333332,0.4276729559748428,0.3513513513513513,0.43999999999999995,0.4117647058823529,0.19056722030711376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
172,0.8,toyota corolla,0.4068965517241381,0.5238805970149252,0.44166666666666643,0.3500000000000001,0.4755624515128005,0.49132947976878605,0.7714285714285716,0.6298342541436466,0.15333333333333332,0.4276729559748428,0.3513513513513513,0.43999999999999995,0.4117647058823529,0.20153556878721401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
173,0.8,toyota cressida,0.4068965517241381,0.5238805970149252,0.44166666666666643,0.4333333333333331,0.5768037238169124,0.49132947976878605,0.7714285714285716,0.6298342541436466,0.15333333333333332,0.4276729559748428,0.3513513513513513,0.43999999999999995,0.4117647058823529,0.3933249764963961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
174,0.2,toyota corolla,0.5448275862068965,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.3250581846392552,0.35260115606936415,0.55,0.6519337016574587,0.11333333333333329,0.2767295597484276,0.02702702702702675,0.6399999999999999,0.5294117647058824,0.12002507051081168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
175,0.2,toyota celica gt,0.5448275862068965,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.38479441427463146,0.2832369942196532,0.5214285714285716,0.5469613259668509,0.1333333333333333,0.1572327044025157,0.18918918918918903,0.6799999999999999,0.5,0.17486681291131306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
176,0.2,toyota corona,0.5448275862068965,0.5149253731343282,0.5166666666666666,0.5083333333333333,0.35919317300232734,0.35260115606936415,0.55,0.6519337016574587,0.11333333333333329,0.2767295597484276,0.02702702702702675,0.56,0.47058823529411764,0.1526167345659668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
177,0.2,toyota corolla,0.5448275862068965,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.35919317300232734,0.35260115606936415,0.55,0.6519337016574587,0.11333333333333329,0.2767295597484276,0.02702702702702675,0.56,0.47058823529411764,0.1811344406142275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
178,0.2,toyota mark ii,0.5448275862068965,0.5149253731343282,0.5166666666666666,0.5083333333333333,0.3762606671838634,0.35260115606936415,0.55,0.6519337016574587,0.11333333333333329,0.2767295597484276,0.02702702702702675,0.56,0.47058823529411764,0.19210278909432782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
179,1.0,toyota corolla liftback,0.5620689655172417,0.6328358208955223,0.6166666666666671,0.3500000000000001,0.5771916214119472,0.6358381502890174,0.5214285714285716,0.5469613259668509,0.15333333333333332,0.710691823899371,0.5675675675675675,0.28,0.23529411764705876,0.35850830460670635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
180,1.0,toyota corona,0.5620689655172417,0.6328358208955223,0.6166666666666671,0.3500000000000001,0.5927075252133436,0.6358381502890174,0.5214285714285716,0.5469613259668509,0.15333333333333332,0.710691823899371,0.5675675675675675,0.24,0.23529411764705876,0.3409589470385459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
181,0.2,toyota starlet,0.6172413793103448,0.6970149253731344,0.5166666666666666,0.5249999999999999,0.6373157486423584,0.6358381502890174,0.5214285714285716,0.5469613259668509,0.1466666666666666,0.6792452830188679,0.5675675675675675,0.28,0.23529411764705876,0.33130680037605764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
182,0.2,toyouta tercel,0.6172413793103448,0.6970149253731344,0.5166666666666666,0.5249999999999999,0.6450737005430567,0.5780346820809248,0.5214285714285716,0.5469613259668509,0.1466666666666666,0.6792452830188679,0.5675675675675675,0.24,0.23529411764705876,0.333187088686932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
183,0.8,volkswagen rabbit,0.36896551724137927,0.4567164179104477,0.43333333333333357,0.6583333333333337,0.29984484096198605,0.20809248554913296,0.33571428571428563,0.5745856353591161,0.1333333333333333,0.02515723270440251,0.3513513513513513,0.96,0.8823529411764707,0.08326543403321843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
184,0.8,volkswagen 1131 deluxe sedan,0.36896551724137927,0.4567164179104477,0.43333333333333357,0.6583333333333337,0.2796741660201707,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.1333333333333333,0.23270440251572322,0.5945945945945943,0.56,0.5294117647058824,0.08953306173613287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
185,0.8,volkswagen model 111,0.36896551724137927,0.4567164179104477,0.43333333333333357,0.6583333333333337,0.3010085337470908,0.20809248554913296,0.33571428571428563,0.5745856353591161,0.1333333333333333,0.02515723270440251,0.3513513513513513,0.96,0.8823529411764707,0.09015982450642435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
186,0.8,volkswagen type 3,0.36896551724137927,0.4567164179104477,0.43333333333333357,0.6583333333333337,0.28083785880527545,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.1333333333333333,0.23270440251572322,0.5945945945945943,0.56,0.5294117647058824,0.0964274522093388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
187,0.8,volkswagen 411 (sw),0.36896551724137927,0.4567164179104477,0.43333333333333357,0.6583333333333337,0.3052754072924748,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.1333333333333333,0.23270440251572322,0.5945945945945943,0.56,0.5294117647058824,0.10582889376371046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
188,0.8,volkswagen super beetle,0.36896551724137927,0.4567164179104477,0.43333333333333357,0.6583333333333337,0.3223429014740109,0.20809248554913296,0.33571428571428563,0.5745856353591161,0.1333333333333333,0.12578616352201255,0.18918918918918903,0.96,0.7647058823529412,0.1371670322782827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
189,0.8,volkswagen dasher,0.36896551724137927,0.4567164179104477,0.43333333333333357,0.6583333333333337,0.3149728471683475,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.19999999999999996,0.32704402515723274,0.7297297297297294,0.52,0.47058823529411764,0.1528361015355688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
190,1.0,vw dasher,0.27241379310344804,0.27164179104477615,0.3250000000000002,0.6499999999999999,0.29712955779674166,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.09999999999999998,0.26415094339622636,0.7297297297297294,0.43999999999999995,0.38235294117647056,0.20297712315888433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
191,1.0,vw rabbit,0.27241379310344804,0.3671641791044773,0.30833333333333357,0.30000000000000027,0.2843289371605896,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.09999999999999998,0.26415094339622636,0.7297297297297294,0.43999999999999995,0.38235294117647056,0.15236602945785022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
192,0.4,volkswagen rabbit,0.4758620689655175,0.5835820895522388,0.5500000000000007,0.6083333333333338,0.4550038789759503,0.4335260115606936,0.4642857142857142,0.5745856353591161,0.09999999999999998,0.389937106918239,0.7297297297297294,0.24,0.23529411764705876,0.25625195863365713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
193,0.4,volkswagen rabbit custom,0.4758620689655175,0.5835820895522388,0.5500000000000007,0.6083333333333338,0.42319627618308764,0.20809248554913296,0.33571428571428563,0.5745856353591161,0.1333333333333333,0.12578616352201255,0.18918918918918903,0.8,0.6470588235294118,0.2734879348166719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
194,0.4,volkswagen dasher,0.4758620689655175,0.6268656716417911,0.5500000000000007,0.6083333333333338,0.4169899146625291,0.2774566473988439,0.4642857142857142,0.5745856353591161,0.1333333333333333,0.2515723270440251,0.7297297297297294,0.48,0.4411764705882353,0.22475712942651205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
195,0.0,volvo 145e (sw),0.6103448275862067,0.711940298507463,0.5750000000000002,0.7000000000000006,0.5523661753297129,0.4624277456647399,0.8857142857142855,0.43646408839779016,0.16666666666666663,0.41509433962264153,0.6756756756756754,0.4,0.3529411764705882,0.24512691946098403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
196,0.2,volvo 144ea,0.6103448275862067,0.711940298507463,0.5750000000000002,0.8083333333333331,0.5996896819239721,0.4624277456647399,0.8857142857142855,0.43646408839779016,0.16666666666666663,0.41509433962264153,0.6756756756756754,0.4,0.3529411764705882,0.2600125352554058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
197,0.0,volvo 244dl,0.6103448275862067,0.711940298507463,0.5750000000000002,0.7000000000000006,0.5612878200155158,0.4624277456647399,0.8857142857142855,0.43646408839779016,0.16666666666666663,0.41509433962264153,0.6756756756756754,0.43999999999999995,0.3529411764705882,0.3405515512378564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
198,0.2,volvo 245,0.6103448275862067,0.711940298507463,0.5750000000000002,0.8083333333333331,0.6027928626842514,0.4624277456647399,0.8857142857142855,0.43646408839779016,0.16666666666666663,0.41509433962264153,0.6756756756756754,0.43999999999999995,0.3529411764705882,0.3571607646505798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
199,0.0,volvo 264gl,0.6103448275862067,0.711940298507463,0.5750000000000002,0.7000000000000006,0.603956555469356,0.3988439306358381,0.7714285714285716,0.43646408839779016,0.033333333333333326,0.7169811320754716,0.5135135135135136,0.16000000000000003,0.17647058823529416,0.4168599185208398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
200,0.2,volvo diesel,0.6103448275862067,0.711940298507463,0.5750000000000002,0.8083333333333331,0.6474010861132662,0.3988439306358381,0.7714285714285716,0.43646408839779016,0.033333333333333326,0.7169811320754716,0.5135135135135136,0.16000000000000003,0.17647058823529416,0.4334691319335632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
201,0.2,volvo 145e (sw),0.7758620689655169,0.711940298507463,0.7166666666666677,0.641666666666667,0.5678820791311094,0.4624277456647399,0.8857142857142855,0.43646408839779016,0.16666666666666663,0.41509433962264153,0.6756756756756754,0.4,0.3529411764705882,0.3675023503603886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
202,0.2,volvo 144ea,0.7758620689655169,0.711940298507463,0.708333333333333,0.641666666666667,0.6055081458494957,0.4624277456647399,0.8857142857142855,0.43646408839779016,0.11333333333333329,0.7044025157232704,0.6216216216216215,0.24,0.2647058823529411,0.4364462550924475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
203,0.2,volvo 244dl,0.7758620689655169,0.711940298507463,0.7166666666666677,0.641666666666667,0.591155934833204,0.6473988439306358,0.7428571428571431,0.28176795580110503,0.12,0.5408805031446541,0.7297297297297294,0.19999999999999996,0.20588235294117652,0.5129113130680037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
